# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
3.5000000e+06	2.8800000e+02	4.5319544e+17	1.8020388e-02
3.5100000e+06	2.8800000e+02	4.4802475e+17	1.7814786e-02
3.5200000e+06	2.8800000e+02	4.4291305e+17	1.7611529e-02
3.5300000e+06	2.8800000e+02	4.3785967e+17	1.7410592e-02
3.5400000e+06	2.8800000e+02	4.3286394e+17	1.7211947e-02
3.5500000e+06	2.8800000e+02	4.2792522e+17	1.7015569e-02
3.5600000e+06	2.8800000e+02	4.2304284e+17	1.6821431e-02
3.5700000e+06	2.8800000e+02	4.1821617e+17	1.6629509e-02
3.5800000e+06	2.8800000e+02	4.1344456e+17	1.6439776e-02
3.5900000e+06	2.8800000e+02	4.0872740e+17	1.6252207e-02
3.6000000e+06	2.8800000e+02	4.0406406e+17	1.6066779e-02
3.6100000e+06	2.8800000e+02	3.9945393e+17	1.5883467e-02
3.6200000e+06	2.8800000e+02	3.9489639e+17	1.5702246e-02
3.6300000e+06	2.8800000e+02	3.9039085e+17	1.5523092e-02
3.6400000e+06	2.8800000e+02	3.8593672e+17	1.5345983e-02
3.6500000e+06	2.8800000e+02	3.8153341e+17	1.5170894e-02
3.6600000e+06	2.8800000e+02	3.7718033e+17	1.4997803e-02
3.6700000e+06	2.8800000e+02	3.7287692e+17	1.4826687e-02
3.6800000e+06	2.8800000e+02	3.6862262e+17	1.4657523e-02
3.6900000e+06	2.8800000e+02	3.6441685e+17	1.4490289e-02
3.7000000e+06	2.8800000e+02	3.6025906e+17	1.4324963e-02
3.7100000e+06	2.8800000e+02	3.5614872e+17	1.4161524e-02
3.7200000e+06	2.8800000e+02	3.5208527e+17	1.3999949e-02
3.7300000e+06	2.8800000e+02	3.4806818e+17	1.3840218e-02
3.7400000e+06	2.8800000e+02	3.4409692e+17	1.3682309e-02
3.7500000e+06	2.8800000e+02	3.4017098e+17	1.3526202e-02
3.7600000e+06	2.8800000e+02	3.3628983e+17	1.3371876e-02
3.7700000e+06	2.8800000e+02	3.3245295e+17	1.3219310e-02
3.7800000e+06	2.8800000e+02	3.2865986e+17	1.3068486e-02
